日期,城市,用户目标,换电柜目标,电池目标,电池配比目标,柜效目标
2026-03-10,无锡市,900,180,1600,1.78,5.00
2026-03-10,武汉市,2300,212,4200,1.83,10.85
2026-03-10,温州市,1350,155,2100,1.56,8.71
2026-03-10,芜湖市,450,40,700,1.56,11.25
2026-03-10,苏州市,8500,630,12688,1.49,13.49
2026-03-10,青岛市,800,159,1440,1.80,5.03
2026-03-10,台州市,350,45,500,1.43,7.78
2026-03-10,杭州市,1608,300,2500,1.55,5.36
2026-03-10,泉州市,600,150,1200,2.00,4.00
2026-03-10,郑州市,600,176,1500,2.50,3.41
2026-03-10,西安市,670,100,1100,1.64,6.70
2026-03-11,南京市,5300,350,7500,1.42,15.14
2026-03-11,南通市,900,80,1600,1.78,11.25
2026-03-11,宁波市,3800,340,5800,1.53,11.18
2026-03-11,常州市,2200,176,2970,1.35,12.50
2026-03-11,无锡市,900,180,1600,1.78,5.00
2026-03-11,武汉市,2300,212,4200,1.83,10.85
2026-03-11,温州市,1350,155,2100,1.56,8.71
2026-03-11,芜湖市,450,40,700,1.56,11.25
2026-03-11,苏州市,8500,630,12688,1.49,13.49
2026-03-11,青岛市,800,159,1440,1.80,5.03
2026-03-11,台州市,350,45,500,1.43,7.78
2026-03-11,杭州市,1608,300,2500,1.55,5.36
2026-03-11,泉州市,600,150,1200,2.00,4.00
2026-03-11,郑州市,600,176,1500,2.50,3.41
2026-03-11,西安市,670,100,1100,1.64,6.70
2026-03-12,南京市,5300,350,7500,1.42,15.14
2026-03-12,南通市,900,80,1600,1.78,11.25
2026-03-12,宁波市,3800,340,5800,1.53,11.18
2026-03-12,常州市,2200,176,2970,1.35,12.50
2026-03-12,无锡市,900,180,1600,1.78,5.00
2026-03-12,武汉市,2300,212,4200,1.83,10.85
2026-03-12,温州市,1350,155,2100,1.56,8.71
2026-03-12,芜湖市,450,40,700,1.56,11.25
2026-03-12,苏州市,8500,630,12688,1.49,13.49
2026-03-12,青岛市,800,159,1440,1.80,5.03
2026-03-12,台州市,350,45,500,1.43,7.78
2026-03-12,杭州市,1608,300,2500,1.55,5.36
2026-03-12,泉州市,600,150,1200,2.00,4.00
2026-03-12,郑州市,600,176,1500,2.50,3.41
2026-03-12,西安市,670,100,1100,1.64,6.70
2026-03-13,南京市,5300,350,7500,1.42,15.14
2026-03-13,南通市,900,80,1600,1.78,11.25
2026-03-13,宁波市,3800,340,5800,1.53,11.18
2026-03-13,常州市,2200,176,2970,1.35,12.50
2026-03-13,无锡市,900,180,1600,1.78,5.00
2026-03-13,武汉市,2300,212,4200,1.83,10.85
2026-03-13,温州市,1350,155,2100,1.56,8.71
2026-03-13,芜湖市,450,40,700,1.56,11.25
2026-03-13,苏州市,8500,630,12688,1.49,13.49
2026-03-13,青岛市,800,159,1440,1.80,5.03
2026-03-13,台州市,350,45,500,1.43,7.78
2026-03-13,杭州市,1608,300,2500,1.55,5.36
2026-03-13,泉州市,600,150,1200,2.00,4.00
2026-03-13,郑州市,600,176,1500,2.50,3.41
2026-03-13,西安市,670,100,1100,1.64,6.70
2026-03-14,南京市,5300,350,7500,1.42,15.14
2026-03-14,南通市,900,80,1600,1.78,11.25
2026-03-14,宁波市,3800,340,5800,1.53,11.18
2026-03-14,常州市,2200,176,2970,1.35,12.50
2026-03-14,无锡市,900,180,1600,1.78,5.00
2026-03-14,武汉市,2300,212,4200,1.83,10.85
2026-03-14,温州市,1350,155,2100,1.56,8.71
2026-03-14,芜湖市,450,40,700,1.56,11.25
2026-03-14,苏州市,8500,630,12688,1.49,13.49
2026-03-14,青岛市,800,159,1440,1.80,5.03
2026-03-14,台州市,350,45,500,1.43,7.78
2026-03-14,杭州市,1608,300,2500,1.55,5.36
2026-03-14,泉州市,600,150,1200,2.00,4.00
2026-03-14,郑州市,600,176,1500,2.50,3.41
2026-03-14,西安市,670,100,1100,1.64,6.70
2026-03-15,南京市,5300,350,7500,1.42,15.14
2026-03-15,南通市,900,80,1600,1.78,11.25
2026-03-15,宁波市,3800,340,5800,1.53,11.18
2026-03-15,常州市,2200,176,2970,1.35,12.50
2026-03-15,无锡市,900,180,1600,1.78,5.00
2026-03-15,武汉市,2300,212,4200,1.83,10.85
2026-03-15,温州市,1350,155,2100,1.56,8.71
2026-03-15,芜湖市,450,40,700,1.56,11.25
2026-03-15,苏州市,8500,630,12688,1.49,13.49
2026-03-15,青岛市,800,159,1440,1.80,5.03
2026-03-15,台州市,350,45,500,1.43,7.78
2026-03-15,杭州市,1608,300,2500,1.55,5.36
2026-03-15,泉州市,600,150,1200,2.00,4.00
2026-03-15,郑州市,600,176,1500,2.50,3.41
2026-03-15,西安市,670,100,1100,1.64,6.70
2026-03-16,南京市,5300,350,7500,1.42,15.14
2026-03-16,南通市,900,80,1600,1.78,11.25
2026-03-16,宁波市,3800,340,5800,1.53,11.18
2026-03-16,常州市,2200,176,2970,1.35,12.50
2026-03-16,无锡市,900,180,1600,1.78,5.00
2026-03-16,武汉市,2300,212,4200,1.83,10.85
2026-03-16,温州市,1350,155,2100,1.56,8.71
2026-03-16,芜湖市,450,40,700,1.56,11.25
2026-03-16,苏州市,8500,630,12688,1.49,13.49
2026-03-16,青岛市,800,159,1440,1.80,5.03
2026-03-16,台州市,350,45,500,1.43,7.78
2026-03-16,杭州市,1608,300,2500,1.55,5.36
2026-03-16,泉州市,600,150,1200,2.00,4.00
2026-03-16,郑州市,600,176,1500,2.50,3.41
2026-03-16,西安市,670,100,1100,1.64,6.70
2026-03-17,南京市,5300,350,7500,1.42,15.14
2026-03-17,南通市,900,80,1600,1.78,11.25
2026-03-17,宁波市,3800,340,5800,1.53,11.18
2026-03-17,常州市,2200,176,2970,1.35,12.50
2026-03-17,无锡市,900,180,1600,1.78,5.00
2026-03-17,武汉市,2300,212,4200,1.83,10.85
2026-03-17,温州市,1350,155,2100,1.56,8.71
2026-03-17,芜湖市,450,40,700,1.56,11.25
2026-03-17,苏州市,8500,630,12688,1.49,13.49
2026-03-17,青岛市,800,159,1440,1.80,5.03
2026-03-17,台州市,350,45,500,1.43,7.78
2026-03-17,杭州市,1608,300,2500,1.55,5.36
2026-03-17,泉州市,600,150,1200,2.00,4.00
2026-03-17,郑州市,600,176,1500,2.50,3.41
2026-03-17,西安市,670,100,1100,1.64,6.70
2026-03-18,南京市,5300,350,7500,1.42,15.14
2026-03-18,南通市,900,80,1600,1.78,11.25
2026-03-18,宁波市,3800,340,5800,1.53,11.18
2026-03-18,常州市,2200,176,2970,1.35,12.50
2026-03-18,无锡市,900,180,1600,1.78,5.00
2026-03-18,武汉市,2300,212,4200,1.83,10.85
2026-03-18,温州市,1350,155,2100,1.56,8.71
2026-03-18,芜湖市,450,40,700,1.56,11.25
2026-03-18,苏州市,8500,630,12688,1.49,13.49
2026-03-18,青岛市,800,159,1440,1.80,5.03
2026-03-18,台州市,350,45,500,1.43,7.78
2026-03-18,杭州市,1608,300,2500,1.55,5.36
2026-03-18,泉州市,600,150,1200,2.00,4.00
2026-03-18,郑州市,600,176,1500,2.50,3.41
2026-03-18,西安市,670,100,1100,1.64,6.70
2026-03-19,南京市,5300,350,7500,1.42,15.14
2026-03-19,南通市,900,80,1600,1.78,11.25
2026-03-19,宁波市,3800,340,5800,1.53,11.18
2026-03-19,常州市,2200,176,2970,1.35,12.50
2026-03-19,无锡市,900,180,1600,1.78,5.00
2026-03-19,武汉市,2300,212,4200,1.83,10.85
2026-03-19,温州市,1350,155,2100,1.56,8.71
2026-03-19,芜湖市,450,40,700,1.56,11.25
2026-03-19,苏州市,8500,630,12688,1.49,13.49
2026-03-19,青岛市,800,159,1440,1.80,5.03
2026-03-19,台州市,350,45,500,1.43,7.78
2026-03-19,杭州市,1608,300,2500,1.55,5.36
2026-03-19,泉州市,600,150,1200,2.00,4.00
2026-03-19,郑州市,600,176,1500,2.50,3.41
2026-03-19,西安市,670,100,1100,1.64,6.70
2026-03-20,南京市,5300,350,7500,1.42,15.14
2026-03-20,南通市,900,80,1600,1.78,11.25
2026-03-20,宁波市,3800,340,5800,1.53,11.18
2026-03-20,常州市,2200,176,2970,1.35,12.50
2026-03-20,无锡市,900,180,1600,1.78,5.00
2026-03-20,武汉市,2300,212,4200,1.83,10.85
2026-03-20,温州市,1350,155,2100,1.56,8.71
2026-03-20,芜湖市,450,40,700,1.56,11.25
2026-03-20,苏州市,8500,630,12688,1.49,13.49
2026-03-20,青岛市,800,159,1440,1.80,5.03
2026-03-20,台州市,350,45,500,1.43,7.78
2026-03-20,杭州市,1608,300,2500,1.55,5.36
2026-03-20,泉州市,600,150,1200,2.00,4.00
2026-03-20,郑州市,600,176,1500,2.50,3.41
2026-03-20,西安市,670,100,1100,1.64,6.70
2026-03-21,南京市,5300,350,7500,1.42,15.14
2026-03-21,南通市,900,80,1600,1.78,11.25
2026-03-21,宁波市,3800,340,5800,1.53,11.18
2026-03-21,常州市,2200,176,2970,1.35,12.50
2026-03-21,无锡市,900,180,1600,1.78,5.00
2026-03-21,武汉市,2300,212,4200,1.83,10.85
2026-03-21,温州市,1350,155,2100,1.56,8.71
2026-03-21,芜湖市,450,40,700,1.56,11.25
2026-03-21,苏州市,8500,630,12688,1.49,13.49
2026-03-21,青岛市,800,159,1440,1.80,5.03
2026-03-21,台州市,350,45,500,1.43,7.78
2026-03-21,杭州市,1608,300,2500,1.55,5.36
2026-03-21,泉州市,600,150,1200,2.00,4.00
2026-03-21,郑州市,600,176,1500,2.50,3.41
2026-03-21,西安市,670,100,1100,1.64,6.70
2026-03-22,南京市,5300,350,7500,1.42,15.14
2026-03-22,南通市,900,80,1600,1.78,11.25
2026-03-22,宁波市,3800,340,5800,1.53,11.18
2026-03-22,常州市,2200,176,2970,1.35,12.50
2026-03-22,无锡市,900,180,1600,1.78,5.00
2026-03-22,武汉市,2300,212,4200,1.83,10.85
2026-03-22,温州市,1350,155,2100,1.56,8.71
2026-03-22,芜湖市,450,40,700,1.56,11.25
2026-03-22,苏州市,8500,630,12688,1.49,13.49
2026-03-22,青岛市,800,159,1440,1.80,5.03
2026-03-22,台州市,350,45,500,1.43,7.78
2026-03-22,杭州市,1608,300,2500,1.55,5.36
2026-03-22,泉州市,600,150,1200,2.00,4.00
2026-03-22,郑州市,600,176,1500,2.50,3.41
2026-03-22,西安市,670,100,1100,1.64,6.70
2026-03-23,南京市,5300,350,7500,1.42,15.14
2026-03-23,南通市,900,80,1600,1.78,11.25
2026-03-23,宁波市,3800,340,5800,1.53,11.18
2026-03-23,常州市,2200,176,2970,1.35,12.50
2026-03-23,无锡市,900,180,1600,1.78,5.00
2026-03-23,武汉市,2300,212,4200,1.83,10.85
2026-03-23,温州市,1350,155,2100,1.56,8.71
2026-03-23,芜湖市,450,40,700,1.56,11.25
2026-03-23,苏州市,8500,630,12688,1.49,13.49
2026-03-23,青岛市,800,159,1440,1.80,5.03
2026-03-23,台州市,350,45,500,1.43,7.78
2026-03-23,杭州市,1608,300,2500,1.55,5.36
2026-03-23,泉州市,600,150,1200,2.00,4.00
2026-03-23,郑州市,600,176,1500,2.50,3.41
2026-03-23,西安市,670,100,1100,1.64,6.70
2026-03-24,南京市,5300,350,7500,1.42,15.14
2026-03-24,南通市,900,80,1600,1.78,11.25
2026-03-24,宁波市,3800,340,5800,1.53,11.18
2026-03-24,常州市,2200,176,2970,1.35,12.50
2026-03-24,无锡市,900,180,1600,1.78,5.00
2026-03-24,武汉市,2300,212,4200,1.83,10.85
2026-03-24,温州市,1350,155,2100,1.56,8.71
2026-03-24,芜湖市,450,40,700,1.56,11.25
2026-03-24,苏州市,8500,630,12688,1.49,13.49
2026-03-24,青岛市,800,159,1440,1.80,5.03
2026-03-24,台州市,350,45,500,1.43,7.78
2026-03-24,杭州市,1608,300,2500,1.55,5.36
2026-03-24,泉州市,600,150,1200,2.00,4.00
2026-03-24,郑州市,600,176,1500,2.50,3.41
2026-03-24,西安市,670,100,1100,1.64,6.70
2026-03-25,南京市,5300,350,7500,1.42,15.14
2026-03-25,南通市,900,80,1600,1.78,11.25
2026-03-25,宁波市,3800,340,5800,1.53,11.18
2026-03-25,常州市,2200,176,2970,1.35,12.50
2026-03-25,无锡市,900,180,1600,1.78,5.00
2026-03-25,武汉市,2300,212,4200,1.83,10.85
2026-03-25,温州市,1350,155,2100,1.56,8.71
2026-03-25,芜湖市,450,40,700,1.56,11.25
2026-03-25,苏州市,8500,630,12688,1.49,13.49
2026-03-25,青岛市,800,159,1440,1.80,5.03
2026-03-25,台州市,350,45,500,1.43,7.78
2026-03-25,杭州市,1608,300,2500,1.55,5.36
2026-03-25,泉州市,600,150,1200,2.00,4.00
2026-03-25,郑州市,600,176,1500,2.50,3.41
2026-03-25,西安市,670,100,1100,1.64,6.70
2026-03-26,南京市,5300,350,7500,1.42,15.14
2026-03-26,南通市,900,80,1600,1.78,11.25
2026-03-26,宁波市,3800,340,5800,1.53,11.18
2026-03-26,常州市,2200,176,2970,1.35,12.50
2026-03-26,无锡市,900,180,1600,1.78,5.00
2026-03-26,武汉市,2300,212,4200,1.83,10.85
2026-03-26,温州市,1350,155,2100,1.56,8.71
2026-03-26,芜湖市,450,40,700,1.56,11.25
2026-03-26,苏州市,8500,630,12688,1.49,13.49
2026-03-26,青岛市,800,159,1440,1.80,5.03
2026-03-26,台州市,350,45,500,1.43,7.78
2026-03-26,杭州市,1608,300,2500,1.55,5.36
2026-03-26,泉州市,600,150,1200,2.00,4.00
2026-03-26,郑州市,600,176,1500,2.50,3.41
2026-03-26,西安市,670,100,1100,1.64,6.70
2026-03-27,南京市,5300,350,7500,1.42,15.14
2026-03-27,南通市,900,80,1600,1.78,11.25
2026-03-27,宁波市,3800,340,5800,1.53,11.18
2026-03-27,常州市,2200,176,2970,1.35,12.50
2026-03-27,无锡市,900,180,1600,1.78,5.00
2026-03-27,武汉市,2300,212,4200,1.83,10.85
2026-03-27,温州市,1350,155,2100,1.56,8.71
2026-03-27,芜湖市,450,40,700,1.56,11.25
2026-03-27,苏州市,8500,630,12688,1.49,13.49
2026-03-27,青岛市,800,159,1440,1.80,5.03
2026-03-27,台州市,350,45,500,1.43,7.78
2026-03-27,杭州市,1608,300,2500,1.55,5.36
2026-03-27,泉州市,600,150,1200,2.00,4.00
2026-03-27,郑州市,600,176,1500,2.50,3.41
2026-03-27,西安市,670,100,1100,1.64,6.70
2026-03-28,南京市,5300,350,7500,1.42,15.14
2026-03-28,南通市,900,80,1600,1.78,11.25
2026-03-28,宁波市,3800,340,5800,1.53,11.18
2026-03-28,常州市,2200,176,2970,1.35,12.50
2026-03-28,无锡市,900,180,1600,1.78,5.00
2026-03-28,武汉市,2300,212,4200,1.83,10.85
2026-03-28,温州市,1350,155,2100,1.56,8.71
2026-03-28,芜湖市,450,40,700,1.56,11.25
2026-03-28,苏州市,8500,630,12688,1.49,13.49
2026-03-28,青岛市,800,159,1440,1.80,5.03
2026-03-28,台州市,350,45,500,1.43,7.78
2026-03-28,杭州市,1608,300,2500,1.55,5.36
2026-03-28,泉州市,600,150,1200,2.00,4.00
2026-03-28,郑州市,600,176,1500,2.50,3.41
2026-03-28,西安市,670,100,1100,1.64,6.70
2026-03-29,南京市,5300,350,7500,1.42,15.14
2026-03-29,南通市,900,80,1600,1.78,11.25
2026-03-29,宁波市,3800,340,5800,1.53,11.18
2026-03-29,常州市,2200,176,2970,1.35,12.50
2026-03-29,无锡市,900,180,1600,1.78,5.00
2026-03-29,武汉市,2300,212,4200,1.83,10.85
2026-03-29,温州市,1350,155,2100,1.56,8.71
2026-03-29,芜湖市,450,40,700,1.56,11.25
2026-03-29,苏州市,8500,630,12688,1.49,13.49
2026-03-29,青岛市,800,159,1440,1.80,5.03
2026-03-29,台州市,350,45,500,1.43,7.78
2026-03-29,杭州市,1608,300,2500,1.55,5.36
2026-03-29,泉州市,600,150,1200,2.00,4.00
2026-03-29,郑州市,600,176,1500,2.50,3.41
2026-03-29,西安市,670,100,1100,1.64,6.70
2026-03-30,南京市,5300,350,7500,1.42,15.14
2026-03-30,南通市,900,80,1600,1.78,11.25
2026-03-30,宁波市,3800,340,5800,1.53,11.18
2026-03-30,常州市,2200,176,2970,1.35,12.50
2026-03-30,无锡市,900,180,1600,1.78,5.00
2026-03-30,武汉市,2300,212,4200,1.83,10.85
2026-03-30,温州市,1350,155,2100,1.56,8.71
2026-03-30,芜湖市,450,40,700,1.56,11.25
2026-03-30,苏州市,8500,630,12688,1.49,13.49
2026-03-30,青岛市,800,159,1440,1.80,5.03
2026-03-30,台州市,350,45,500,1.43,7.78
2026-03-30,杭州市,1608,300,2500,1.55,5.36
2026-03-30,泉州市,600,150,1200,2.00,4.00
2026-03-30,郑州市,600,176,1500,2.50,3.41
2026-03-30,西安市,670,100,1100,1.64,6.70
2026-03-31,南京市,5300,350,7500,1.42,15.14
2026-03-31,南通市,900,80,1600,1.78,11.25
2026-03-31,宁波市,3800,340,5800,1.53,11.18
2026-03-31,常州市,2200,176,2970,1.35,12.50
2026-03-31,无锡市,900,180,1600,1.78,5.00
2026-03-31,武汉市,2300,212,4200,1.83,10.85
2026-03-31,温州市,1350,155,2100,1.56,8.71
2026-03-31,芜湖市,450,40,700,1.56,11.25
2026-03-31,苏州市,8500,630,12688,1.49,13.49
2026-03-31,青岛市,800,159,1440,1.80,5.03
2026-03-31,台州市,350,45,500,1.43,7.78
2026-03-31,杭州市,1608,300,2500,1.55,5.36
2026-03-31,泉州市,600,150,1200,2.00,4.00
2026-03-31,郑州市,600,176,1500,2.50,3.41
2026-03-31,西安市,670,100,1100,1.64,6.70
2026-04-01,南京市,6000,350,9100,1.52,17.14
2026-04-01,芜湖市,500,45,730,1.46,11.11
2026-04-01,无锡市,1200,180,2000,1.67,6.67
2026-04-01,常州市,2500,176,3375,1.35,14.20
2026-04-01,南通市,1050,80,1600,1.52,13.13
2026-04-01,宁波市,4500,350,6000,1.33,12.86
2026-04-01,温州市,1700,155,2300,1.35,10.97
2026-04-01,台州市,400,45,600,1.50,8.89
2026-04-01,泉州市,1000,150,2000,2.00,6.67
2026-04-01,武汉市,2500,212,4200,1.68,11.79
2026-04-01,苏州市,10000,650,14200,1.42,15.38
2026-04-01,杭州市,2948,350,4300,1.46,8.42
2026-04-01,郑州市,1200,220,3000,2.50,5.45
2026-04-01,青岛市,1200,159,1800,1.50,7.55
2026-04-02,南京市,6000,350,9100,1.52,17.14
2026-04-02,芜湖市,500,45,730,1.46,11.11
2026-04-02,无锡市,1200,180,2000,1.67,6.67
2026-04-02,常州市,2500,176,3375,1.35,14.20
2026-04-02,南通市,1050,80,1600,1.52,13.13
2026-04-02,宁波市,4500,350,6000,1.43,12.00
2026-04-02,温州市,1700,155,2300,1.53,9.68
2026-04-02,台州市,400,45,600,1.50,8.89
2026-04-02,泉州市,1000,150,2000,2.00,6.67
2026-04-02,武汉市,2500,212,4200,1.68,11.79
2026-04-02,苏州市,10000,650,14200,1.42,15.38
2026-04-02,杭州市,2948,350,4300,1.46,8.42
2026-04-02,郑州市,1200,220,3000,2.50,5.45
2026-04-02,青岛市,1200,159,1800,1.50,7.55
2026-04-03,南京市,6000,350,9100,1.52,17.14
2026-04-03,芜湖市,500,45,730,1.46,11.11
2026-04-03,无锡市,1200,180,2000,1.67,6.67
2026-04-03,常州市,2500,176,3375,1.35,14.20
2026-04-03,南通市,1050,80,1600,1.52,13.13
2026-04-03,宁波市,4500,350,6000,1.43,12.00
2026-04-03,温州市,1700,155,2300,1.53,9.68
2026-04-03,台州市,400,45,600,1.50,8.89
2026-04-03,泉州市,1000,150,2000,2.00,6.67
2026-04-03,武汉市,2500,212,4200,1.68,11.79
2026-04-03,苏州市,10000,650,14200,1.42,15.38
2026-04-03,杭州市,2948,350,4300,1.46,8.42
2026-04-03,郑州市,1200,220,3000,2.50,5.45
2026-04-03,青岛市,1200,159,1800,1.50,7.55
2026-04-04,南京市,6000,350,9100,1.52,17.14
2026-04-04,芜湖市,500,45,730,1.46,11.11
2026-04-04,无锡市,1200,180,2000,1.67,6.67
2026-04-04,常州市,2500,176,3375,1.35,14.20
2026-04-04,南通市,1050,80,1600,1.52,13.13
2026-04-04,宁波市,4500,350,6000,1.43,12.00
2026-04-04,温州市,1700,155,2300,1.53,9.68
2026-04-04,台州市,400,45,600,1.50,8.89
2026-04-04,泉州市,1000,150,2000,2.00,6.67
2026-04-04,武汉市,2500,212,4200,1.68,11.79
2026-04-04,苏州市,10000,650,14200,1.42,15.38
2026-04-04,杭州市,2948,350,4300,1.46,8.42
2026-04-04,郑州市,1200,220,3000,2.50,5.45
2026-04-04,青岛市,1200,159,1800,1.50,7.55
2026-04-05,南京市,6000,350,9100,1.52,17.14
2026-04-05,芜湖市,500,45,730,1.46,11.11
2026-04-05,无锡市,1200,180,2000,1.67,6.67
2026-04-05,常州市,2500,176,3375,1.35,14.20
2026-04-05,南通市,1050,80,1600,1.52,13.13
2026-04-05,宁波市,4500,350,6000,1.43,12.00
2026-04-05,温州市,1700,155,2300,1.53,9.68
2026-04-05,台州市,400,45,600,1.50,8.89
2026-04-05,泉州市,1000,150,2000,2.00,6.67
2026-04-05,武汉市,2500,212,4200,1.68,11.79
2026-04-05,苏州市,10000,650,14200,1.42,15.38
2026-04-05,杭州市,2948,350,4300,1.46,8.42
2026-04-05,郑州市,1200,220,3000,2.50,5.45
2026-04-05,青岛市,1200,159,1800,1.50,7.55
2026-04-06,南京市,6000,350,9100,1.52,17.14
2026-04-06,芜湖市,500,45,730,1.46,11.11
2026-04-06,无锡市,1200,180,2000,1.67,6.67
2026-04-06,常州市,2500,176,3375,1.35,14.20
2026-04-06,南通市,1050,80,1600,1.52,13.13
2026-04-06,宁波市,4500,350,6000,1.43,12.00
2026-04-06,温州市,1700,155,2300,1.53,9.68
2026-04-06,台州市,400,45,600,1.50,8.89
2026-04-06,泉州市,1000,150,2000,2.00,6.67
2026-04-06,武汉市,2500,212,4200,1.68,11.79
2026-04-06,苏州市,10000,650,14200,1.42,15.38
2026-04-06,杭州市,2948,350,4300,1.46,8.42
2026-04-06,郑州市,1200,220,3000,2.50,5.45
2026-04-06,青岛市,1200,159,1800,1.50,7.55
2026-04-07,南京市,6000,350,9100,1.52,17.14
2026-04-07,芜湖市,500,45,730,1.46,11.11
2026-04-07,无锡市,1200,180,2000,1.67,6.67
2026-04-07,常州市,2500,176,3375,1.35,14.20
2026-04-07,南通市,1050,80,1600,1.52,13.13
2026-04-07,宁波市,4500,350,6000,1.43,12.00
2026-04-07,温州市,1700,155,2300,1.53,9.68
2026-04-07,台州市,400,45,600,1.50,8.89
2026-04-07,泉州市,1000,150,2000,2.00,6.67
2026-04-07,武汉市,2500,212,4200,1.68,11.79
2026-04-07,苏州市,10000,650,14200,1.42,15.38
2026-04-07,杭州市,2948,350,4300,1.46,8.42
2026-04-07,郑州市,1200,220,3000,2.50,5.45
2026-04-07,青岛市,1200,159,1800,1.50,7.55
2026-04-08,南京市,6000,350,9100,1.52,17.14
2026-04-08,芜湖市,500,45,730,1.46,11.11
2026-04-08,无锡市,1200,180,2000,1.67,6.67
2026-04-08,常州市,2500,176,3375,1.35,14.20
2026-04-08,南通市,1050,80,1600,1.52,13.13
2026-04-08,宁波市,4500,350,6000,1.43,12.00
2026-04-08,温州市,1700,155,2300,1.53,9.68
2026-04-08,台州市,400,45,600,1.50,8.89
2026-04-08,泉州市,1000,150,2000,2.00,6.67
2026-04-08,武汉市,2500,212,4200,1.68,11.79
2026-04-08,苏州市,10000,650,14200,1.42,15.38
2026-04-08,杭州市,2948,350,4300,1.46,8.42
2026-04-08,郑州市,1200,220,3000,2.50,5.45
2026-04-08,青岛市,1200,159,1800,1.50,7.55
2026-04-09,南京市,6000,350,9100,1.52,17.14
2026-04-09,芜湖市,500,45,730,1.46,11.11
2026-04-09,无锡市,1200,180,2000,1.67,6.67
2026-04-09,常州市,2500,176,3375,1.35,14.20
2026-04-09,南通市,1050,80,1600,1.52,13.13
2026-04-09,宁波市,4500,350,6000,1.43,12.00
2026-04-09,温州市,1700,155,2300,1.53,9.68
2026-04-09,台州市,400,45,600,1.50,8.89
2026-04-09,泉州市,1000,150,2000,2.00,6.67
2026-04-09,武汉市,2500,212,4200,1.68,11.79
2026-04-09,苏州市,10000,650,14200,1.42,15.38
2026-04-09,杭州市,2948,350,4300,1.46,8.42
2026-04-09,郑州市,1200,220,3000,2.50,5.45
2026-04-09,青岛市,1200,159,1800,1.50,7.55
2026-04-10,南京市,6000,350,9100,1.52,17.14
2026-04-10,芜湖市,500,45,730,1.46,11.11
2026-04-10,无锡市,1200,180,2000,1.67,6.67
2026-04-10,常州市,2500,176,3375,1.35,14.20
2026-04-10,南通市,1050,80,1600,1.52,13.13
2026-04-10,宁波市,4500,350,6000,1.43,12.00
2026-04-10,温州市,1700,155,2300,1.53,9.68
2026-04-10,台州市,400,45,600,1.50,8.89
2026-04-10,泉州市,1000,150,2000,2.00,6.67
2026-04-10,武汉市,2500,212,4200,1.68,11.79
2026-04-10,苏州市,10000,650,14200,1.42,15.38
2026-04-10,杭州市,2948,350,4300,1.46,8.42
2026-04-10,郑州市,1200,220,3000,2.50,5.45
2026-04-10,青岛市,1200,159,1800,1.50,7.55
2026-04-11,南京市,6000,350,9100,1.52,17.14
2026-04-11,芜湖市,500,45,730,1.46,11.11
2026-04-11,无锡市,1200,180,2000,1.67,6.67
2026-04-11,常州市,2500,176,3375,1.35,14.20
2026-04-11,南通市,1050,80,1600,1.52,13.13
2026-04-11,宁波市,4500,350,6000,1.43,12.00
2026-04-11,温州市,1700,155,2300,1.53,9.68
2026-04-11,台州市,400,45,600,1.50,8.89
2026-04-11,泉州市,1000,150,2000,2.00,6.67
2026-04-11,武汉市,2500,212,4200,1.68,11.79
2026-04-11,苏州市,10000,650,14200,1.42,15.38
2026-04-11,杭州市,2948,350,4300,1.46,8.42
2026-04-11,郑州市,1200,220,3000,2.50,5.45
2026-04-11,青岛市,1200,159,1800,1.50,7.55
2026-04-12,南京市,6000,350,9100,1.52,17.14
2026-04-12,芜湖市,500,45,730,1.46,11.11
2026-04-12,无锡市,1200,180,2000,1.67,6.67
2026-04-12,常州市,2500,176,3375,1.35,14.20
2026-04-12,南通市,1050,80,1600,1.52,13.13
2026-04-12,宁波市,4500,350,6000,1.43,12.00
2026-04-12,温州市,1700,155,2300,1.53,9.68
2026-04-12,台州市,400,45,600,1.50,8.89
2026-04-12,泉州市,1000,150,2000,2.00,6.67
2026-04-12,武汉市,2500,212,4200,1.68,11.79
2026-04-12,苏州市,10000,650,14200,1.42,15.38
2026-04-12,杭州市,2948,350,4300,1.46,8.42
2026-04-12,郑州市,1200,220,3000,2.50,5.45
2026-04-12,青岛市,1200,159,1800,1.50,7.55
2026-04-13,南京市,6000,350,9100,1.52,17.14
2026-04-13,芜湖市,500,45,730,1.46,11.11
2026-04-13,无锡市,1200,180,2000,1.67,6.67
2026-04-13,常州市,2500,176,3375,1.35,14.20
2026-04-13,南通市,1050,80,1600,1.52,13.13
2026-04-13,宁波市,4500,350,6000,1.43,12.00
2026-04-13,温州市,1700,155,2300,1.53,9.68
2026-04-13,台州市,400,45,600,1.50,8.89
2026-04-13,泉州市,1000,150,2000,2.00,6.67
2026-04-13,武汉市,2500,212,4200,1.68,11.79
2026-04-13,苏州市,10000,650,14200,1.42,15.38
2026-04-13,杭州市,2948,350,4300,1.46,8.42
2026-04-13,郑州市,1200,220,3000,2.50,5.45
2026-04-13,青岛市,1200,159,1800,1.50,7.55
2026-04-14,南京市,6000,350,9100,1.52,17.14
2026-04-14,芜湖市,500,45,730,1.46,11.11
2026-04-14,无锡市,1200,180,2000,1.67,6.67
2026-04-14,常州市,2500,176,3375,1.35,14.20
2026-04-14,南通市,1050,80,1600,1.52,13.13
2026-04-14,宁波市,4500,350,6000,1.43,12.00
